timestamp,ground_truth
0,idle
66,idle
100,idle
166,idle
233,idle
266,idle
300,idle
366,idle
400,idle
466,idle
500,idle
566,idle
600,idle
666,idle
700,idle
766,idle
800,idle
833,idle
866,idle
900,idle
966,idle
1000,idle
1033,idle
1100,idle
1133,idle
1166,idle
1233,idle
1300,idle
1333,idle
1400,idle
1433,idle
1500,idle
1533,idle
1600,idle
1666,idle
1700,idle
1733,idle
1800,idle
1833,idle
1900,idle
1933,idle
2000,idle
2066,idle
2100,idle
2133,idle
2200,idle
2233,idle
2266,idle
2333,idle
2400,idle
2433,idle
2500,idle
2533,idle
2600,idle
2633,idle
2666,idle
2733,idle
2800,idle
2833,idle
2900,idle
2966,idle
3000,idle
3033,idle
3066,idle
3100,idle
3133,idle
3200,idle
3266,idle
3300,idle
3333,idle
3400,idle
3433,idle
3500,idle
3533,idle
3566,idle
3600,idle
3633,idle
3666,idle
3733,idle
3766,idle
3800,idle
3866,swipe_left
3933,swipe_left
3966,swipe_left
4033,swipe_left
4066,swipe_left
4133,swipe_left
4166,swipe_left
4200,swipe_left
4233,swipe_left
4266,swipe_left
4300,swipe_left
4333,swipe_left
4366,swipe_left
4400,swipe_left
4433,swipe_left
4466,swipe_left
4533,swipe_left
4566,swipe_left
4633,swipe_left
4666,swipe_left
4700,swipe_left
4733,swipe_left
4766,swipe_left
4800,swipe_left
4833,swipe_left
4866,swipe_left
4900,swipe_left
4933,swipe_left
4966,swipe_left
5000,swipe_left
5066,swipe_left
5133,swipe_left
5166,swipe_left
5200,swipe_left
5233,swipe_left
5266,swipe_left
5300,swipe_left
5333,swipe_left
5400,idle
5433,idle
5466,idle
5533,idle
5566,idle
5633,idle
5666,idle
5733,idle
5766,idle
5833,idle
5866,idle
5933,idle
5966,idle
6033,idle
6066,idle
6133,idle
6166,idle
6200,idle
6266,idle
6300,idle
6366,idle
6400,idle
6466,idle
6500,idle
6566,idle
6600,idle
6633,idle
6666,idle
6700,idle
6733,idle
6766,idle
6800,idle
6866,idle
6899,idle
6966,idle
7000,idle
7066,idle
7133,idle
7166,idle
7200,idle
7266,idle
7300,idle
7366,idle
7399,idle
7466,idle
7500,idle
7566,idle
7600,idle
7666,idle
7733,idle
7766,swipe_left
7800,swipe_left
7866,swipe_left
7899,swipe_left
7966,swipe_left
8000,swipe_left
8066,swipe_left
8100,swipe_left
8166,swipe_left
8200,swipe_left
8266,swipe_left
8300,swipe_left
8366,swipe_left
8400,swipe_left
8466,swipe_left
8500,swipe_left
8566,swipe_left
8600,swipe_left
8666,swipe_left
8700,swipe_left
8766,swipe_left
8800,swipe_left
8833,swipe_left
8866,swipe_left
8900,swipe_left
8933,swipe_left
8966,swipe_left
9000,swipe_left
9033,swipe_left
9100,swipe_left
9133,swipe_left
9166,swipe_left
9200,swipe_left
9233,swipe_left
9266,swipe_left
9300,swipe_left
9333,swipe_left
9366,swipe_left
9400,swipe_left
9433,swipe_left
9466,swipe_left
9500,swipe_left
9533,swipe_left
9566,idle
9600,idle
9633,idle
9666,idle
9700,idle
9733,idle
9766,idle
9800,idle
9833,idle
9866,idle
9900,idle
9933,idle
9966,idle
10000,idle
10033,idle
10066,idle
10100,idle
10133,idle
10166,idle
10200,idle
10233,idle
10266,idle
10300,idle
10333,idle
10366,idle
10400,idle
10433,idle
10466,idle
10500,idle
10533,idle
10600,idle
10633,idle
10666,idle
10700,idle
10733,idle
10766,idle
10800,idle
10833,idle
10866,idle
10900,idle
10933,idle
11000,idle
11033,idle
11066,idle
11100,idle
11133,idle
11200,idle
11233,idle
11266,idle
11300,idle
11333,idle
11366,idle
11400,idle
11433,swipe_left
11466,swipe_left
11533,swipe_left
11566,swipe_left
11600,swipe_left
11633,swipe_left
11666,swipe_left
11700,swipe_left
11733,swipe_left
11766,swipe_left
11800,swipe_left
11833,swipe_left
11866,swipe_left
11900,swipe_left
11933,swipe_left
11966,swipe_left
12000,swipe_left
12033,swipe_left
12066,swipe_left
12100,swipe_left
12133,swipe_left
12166,swipe_left
12200,swipe_left
12233,swipe_left
12266,swipe_left
12300,swipe_left
12333,swipe_left
12366,swipe_left
12400,swipe_left
12433,swipe_left
12466,swipe_left
12500,swipe_left
12533,swipe_left
12566,swipe_left
12600,swipe_left
12633,swipe_left
12666,swipe_left
12700,swipe_left
12733,swipe_left
12766,swipe_left
12800,swipe_left
12833,swipe_left
12866,swipe_left
12900,swipe_left
12933,swipe_left
12966,swipe_left
13000,swipe_left
13033,swipe_left
13066,swipe_left
13100,swipe_left
13133,swipe_left
13166,swipe_left
13200,swipe_left
13233,swipe_left
13266,swipe_left
13299,swipe_left
13333,swipe_left
13366,swipe_left
13400,swipe_left
13433,swipe_left
13466,swipe_left
13500,idle
13533,idle
13566,idle
13600,idle
13633,idle
13666,idle
13700,idle
13733,idle
13766,idle
13799,idle
13833,idle
13866,idle
13900,idle
13933,idle
13966,idle
14000,idle
14033,idle
14066,idle
14100,idle
14133,idle
14166,idle
14200,idle
14233,idle
14266,idle
14299,idle
14333,idle
14366,idle
14400,idle
14433,idle
14466,idle
14500,idle
14533,idle
14566,idle
14600,idle
14633,idle
14666,idle
14700,idle
14733,idle
14766,idle
14799,idle
14833,idle
14866,idle
14900,idle
14933,idle
14966,idle
15000,idle
15033,idle
15066,idle
15100,idle
15133,idle
15166,idle
15200,idle
15233,idle
15266,idle
15299,idle
15333,idle
15366,idle
15400,idle
15433,idle
15466,idle
15500,idle
15533,idle
15566,idle
15600,idle
15633,idle
15666,idle
15700,idle
15733,idle
15766,idle
15799,idle
15833,idle
15866,idle
15900,idle
15933,idle
15966,idle
16000,idle
16033,idle
