timestamp,ground_truth
0,idle
33,idle
66,idle
100,idle
133,idle
166,idle
200,idle
233,idle
266,idle
300,idle
333,idle
366,idle
400,idle
433,idle
466,idle
500,idle
533,idle
566,idle
600,idle
633,idle
666,idle
700,idle
733,idle
766,idle
800,idle
833,idle
866,idle
900,idle
933,idle
966,idle
1000,idle
1033,idle
1066,idle
1100,idle
1133,idle
1166,idle
1200,idle
1233,idle
1266,idle
1300,idle
1333,idle
1366,idle
1400,idle
1433,idle
1466,idle
1500,idle
1533,idle
1566,idle
1600,idle
1633,idle
1666,idle
1700,idle
1733,idle
1766,idle
1800,idle
1833,idle
1866,idle
1900,idle
1933,idle
1966,idle
2000,idle
2033,idle
2066,idle
2100,idle
2133,idle
2166,idle
2200,idle
2233,idle
2266,idle
2300,idle
2333,idle
2366,idle
2400,idle
2433,idle
2466,idle
2500,idle
2533,idle
2566,idle
2600,idle
2633,idle
2666,idle
2700,idle
2733,idle
2766,idle
2800,idle
2833,idle
2866,idle
2900,idle
2933,idle
2966,idle
3000,idle
3033,idle
3066,idle
3100,idle
3133,idle
3166,idle
3200,idle
3233,idle
3266,idle
3300,idle
3333,idle
3366,idle
3400,idle
3433,idle
3466,idle
3500,idle
3533,idle
3566,idle
3600,idle
3633,idle
3666,idle
3699,idle
3733,idle
3766,idle
3800,idle
3833,idle
3866,idle
3900,idle
3933,idle
3966,idle
4000,idle
4033,idle
4066,idle
4100,idle
4133,idle
4166,idle
4200,idle
4233,idle
4266,idle
4300,idle
4333,idle
4366,idle
4400,idle
4433,idle
4466,idle
4500,idle
4533,idle
4566,idle
4600,idle
4633,idle
4666,idle
4700,idle
4733,idle
4766,swipe_right
4800,swipe_right
4833,swipe_right
4866,swipe_right
4900,swipe_right
4933,swipe_right
4966,swipe_right
5000,swipe_right
5033,swipe_right
5066,swipe_right
5100,swipe_right
5133,swipe_right
5166,swipe_right
5200,swipe_right
5233,swipe_right
5266,swipe_right
5300,swipe_right
5333,swipe_right
5366,swipe_right
5400,swipe_right
5433,swipe_right
5466,swipe_right
5500,swipe_right
5533,swipe_right
5566,swipe_right
5600,swipe_right
5633,swipe_right
5666,swipe_right
5700,swipe_right
5733,swipe_right
5766,swipe_right
5800,swipe_right
5833,swipe_right
5866,swipe_right
5900,swipe_right
5933,swipe_right
5966,swipe_right
6000,swipe_right
6033,swipe_right
6066,swipe_right
6100,swipe_right
6133,swipe_right
6166,swipe_right
6200,swipe_right
6233,swipe_right
6266,swipe_right
6300,swipe_right
6333,swipe_right
6366,swipe_right
6400,swipe_right
6433,swipe_right
6466,swipe_right
6500,swipe_right
6533,swipe_right
6566,swipe_right
6600,swipe_right
6633,swipe_right
6666,swipe_right
6700,swipe_right
6733,swipe_right
6766,swipe_right
6800,swipe_right
6833,swipe_right
6866,swipe_right
6899,swipe_right
6933,swipe_right
6966,swipe_right
7000,swipe_right
7033,idle
7066,idle
7100,idle
7133,idle
7166,idle
7200,idle
7233,idle
7266,idle
7300,idle
7333,idle
7366,idle
7399,idle
7433,idle
7466,idle
7500,idle
7533,idle
7566,idle
7600,idle
7633,idle
7666,idle
7700,idle
7733,idle
7766,idle
7800,idle
7833,idle
7866,idle
7899,idle
7933,idle
7966,idle
8000,idle
8033,idle
8066,idle
8100,idle
8133,idle
8166,idle
8200,idle
8233,idle
8266,idle
8300,idle
8333,idle
8366,idle
8400,idle
8433,idle
8466,idle
8500,idle
8533,idle
8566,idle
8600,idle
8633,idle
8666,idle
8700,idle
8733,idle
8766,idle
8800,idle
8833,idle
8866,idle
8900,idle
8933,idle
8966,idle
9000,idle
9033,idle
9066,idle
9100,idle
9133,idle
9166,idle
9200,idle
9233,idle
9266,idle
9300,idle
9333,idle
9366,idle
9400,idle
9433,idle
9466,idle
9500,idle
9533,idle
9566,idle
9600,idle
9633,idle
9666,idle
9700,idle
9733,idle
9766,idle
9800,idle
9833,idle
9866,idle
9900,idle
9933,idle
9966,idle
10000,idle
10033,idle
10066,idle
10100,idle
10133,idle
10166,idle
10200,idle
10233,idle
10266,idle
10300,idle
10333,idle
10366,idle
10400,idle
10433,idle
10466,idle
10500,idle
10533,idle
10566,idle
10600,idle
10633,idle
10666,idle
10700,idle
10733,idle
10766,idle
10800,idle
10833,idle
10866,idle
10900,idle
10933,idle
10966,idle
11000,idle
11033,idle
11066,idle
11100,idle
11133,idle
11166,idle
11200,idle
11233,idle
11266,idle
11300,idle
11333,idle
11366,idle
11400,idle
11433,idle
11466,idle
11500,idle
11533,idle
11566,swipe_right
11600,swipe_right
11633,swipe_right
11666,swipe_right
11700,swipe_right
11733,swipe_right
11766,swipe_right
11800,swipe_right
11833,swipe_right
11866,swipe_right
11900,swipe_right
11933,swipe_right
11966,swipe_right
12000,swipe_right
12033,swipe_right
12066,swipe_right
12100,swipe_right
12133,swipe_right
12166,swipe_right
12200,swipe_right
12233,swipe_right
12266,swipe_right
12300,swipe_right
12333,swipe_right
12366,swipe_right
12400,swipe_right
12433,swipe_right
12466,swipe_right
12500,swipe_right
12533,swipe_right
12566,swipe_right
12600,swipe_right
12633,swipe_right
12666,swipe_right
12700,swipe_right
12733,swipe_right
12766,swipe_right
12800,swipe_right
12833,swipe_right
12866,swipe_right
12900,swipe_right
12933,swipe_right
12966,swipe_right
13000,swipe_right
13033,swipe_right
13066,swipe_right
13100,swipe_right
13133,swipe_right
13166,swipe_right
13200,swipe_right
13233,swipe_right
13266,swipe_right
13299,swipe_right
13333,swipe_right
13366,swipe_right
13400,swipe_right
13433,idle
13466,idle
13500,idle
13533,idle
13566,idle
13600,idle
13633,idle
13666,idle
13700,idle
13733,idle
13766,idle
13799,idle
13833,idle
13866,idle
13900,idle
13933,idle
13966,idle
14000,idle
14033,idle
14066,idle
14100,idle
14133,idle
14166,idle
14200,idle
14233,idle
14266,idle
14299,idle
14333,idle
14366,idle
14400,idle
14433,idle
14466,idle
14500,idle
14533,idle
14566,idle
14600,idle
14633,idle
14666,idle
14700,idle
14733,idle
14766,idle
14799,idle
14833,idle
14866,idle
14900,idle
14933,idle
14966,idle
15000,idle
15033,idle
15066,idle
15100,idle
15133,idle
15166,idle
15200,idle
15233,idle
15266,idle
15299,idle
15333,idle
15366,idle
15400,idle
15433,idle
15466,idle
15500,idle
15533,idle
15566,idle
15600,idle
15633,idle
15666,idle
15700,idle
15733,idle
15766,idle
15799,idle
15833,idle
15866,idle
15900,idle
15933,idle
15966,idle
16000,idle
16033,idle
16066,idle
16100,idle
16133,idle
16166,idle
16200,idle
16233,idle
16266,idle
16300,idle
16333,idle
16366,idle
16400,idle
16433,idle
16466,idle
16500,idle
16533,idle
16566,idle
16600,idle
16633,idle
16666,idle
16700,idle
16733,idle
16766,idle
16800,idle
16833,idle
16866,idle
16900,idle
16933,idle
16966,idle
17000,idle
17033,idle
17066,idle
17100,idle
17133,idle
17166,idle
17200,idle
17233,idle
17266,idle
17300,idle
17333,idle
17366,idle
17400,idle
17433,idle
17466,idle
17500,idle
17533,idle
17566,idle
17600,idle
17633,idle
17666,idle
17700,idle
17733,idle
17766,idle
17800,idle
17833,idle
17866,idle
17900,idle
17933,idle
17966,idle
18000,idle
18033,idle
18066,idle
18100,idle
18133,idle
18166,idle
18200,idle
18233,idle
18266,idle
18300,idle
18333,idle
18366,idle
18400,idle
18433,idle
18466,idle
18500,idle
18533,idle
18566,idle
18600,idle
18633,idle
18666,idle
18700,swipe_right
18733,swipe_right
18766,swipe_right
18800,swipe_right
18833,swipe_right
18866,swipe_right
18900,swipe_right
18933,swipe_right
18966,swipe_right
19000,swipe_right
19033,swipe_right
19066,swipe_right
19100,swipe_right
19133,swipe_right
19166,swipe_right
19200,swipe_right
19233,swipe_right
19266,swipe_right
19300,swipe_right
19333,swipe_right
19366,swipe_right
19400,swipe_right
19433,swipe_right
19466,swipe_right
19500,swipe_right
19533,swipe_right
19566,swipe_right
19600,swipe_right
19633,swipe_right
19666,swipe_right
19700,swipe_right
19733,swipe_right
19766,swipe_right
19800,swipe_right
19833,swipe_right
19866,swipe_right
19900,swipe_right
19933,swipe_right
19966,swipe_right
20000,swipe_right
20033,swipe_right
20066,swipe_right
20100,swipe_right
20133,swipe_right
20166,swipe_right
20200,swipe_right
20233,swipe_right
20266,swipe_right
20300,swipe_right
20333,swipe_right
20366,swipe_right
20400,idle
20433,idle
20466,idle
20500,idle
20533,idle
20566,idle
20600,idle
20633,idle
20666,idle
20700,idle
20733,idle
20766,idle
20800,idle
20833,idle
20866,idle
20900,idle
20933,idle
20966,idle
21000,idle
21033,idle
21066,idle
21100,idle
21133,idle
21166,idle
21200,idle
21233,idle
21266,idle
21333,idle
21366,idle
21400,idle
21433,idle
21466,idle
21500,idle
21533,idle
21566,idle
21600,idle
21633,idle
21666,idle
21700,idle
21733,idle
21766,idle
21800,idle
21833,idle
21866,idle
21900,idle
21933,idle
21966,idle
22000,idle
22033,idle
22066,idle
22100,idle
22133,idle
22166,idle
22200,idle
22233,idle
22266,idle
22300,idle
22333,idle
22366,idle
22400,idle
22433,idle
22466,idle
22500,idle
22533,idle
22566,idle
22600,idle
22666,idle
22700,idle
22733,idle
22766,idle
22800,idle
22833,idle
22866,idle
22900,idle
22933,idle
22966,idle
23000,idle
23033,idle
23066,idle
23100,idle
23133,idle
23166,idle
23200,idle
23233,idle
23266,idle
23300,idle
23333,idle
23366,idle
23400,idle
23433,idle
23466,idle
23500,idle
23533,idle
23566,idle
23600,idle
23633,idle
23666,idle
23700,idle
23733,idle
23766,idle
23800,idle
23833,idle
23866,idle
23900,idle
23933,idle
23966,idle
24000,idle
24066,idle
24100,idle
24166,idle
24200,idle
24233,idle
24266,idle
24300,idle
24366,idle
24400,idle
24433,idle
24466,idle
24500,idle
24533,idle
24566,idle
24600,idle
24633,idle
24666,idle
24700,idle
24733,idle
24766,idle
24800,idle
24833,idle
24866,idle
24900,idle
24933,idle
24966,idle
25000,idle
25033,idle
25066,idle
25100,swipe_right
25133,swipe_right
25200,swipe_right
25233,swipe_right
25300,swipe_right
25333,swipe_right
25366,swipe_right
25433,swipe_right
25500,swipe_right
25533,swipe_right
25600,swipe_right
25633,swipe_right
25666,swipe_right
25700,swipe_right
25733,swipe_right
25800,swipe_right
25833,swipe_right
25900,swipe_right
25933,swipe_right
26000,swipe_right
26033,swipe_right
26099,swipe_right
26133,swipe_right
26200,swipe_right
26233,swipe_right
26300,swipe_right
26333,swipe_right
26366,swipe_right
26400,swipe_right
26433,swipe_right
26466,swipe_right
26500,swipe_right
26533,swipe_right
26599,swipe_right
26633,swipe_right
26666,swipe_right
26700,swipe_right
26733,idle
26766,idle
26800,idle
26833,idle
26900,idle
26933,idle
26966,idle
27000,idle
27033,idle
27066,idle
27099,idle
27133,idle
27200,idle
27233,idle
27266,idle
27300,idle
27333,idle
27366,idle
27400,idle
27433,idle
27500,idle
27533,idle
27599,idle
27633,idle
27700,idle
27733,idle
27766,idle
27833,idle
27866,idle
27933,idle
27966,idle
28033,idle
28066,idle
28133,idle
28166,idle
28233,idle
28266,idle
28333,idle
28366,idle
28433,idle
28466,idle
28533,idle
28566,idle
28633,idle
28666,idle
28733,idle
28766,idle
28833,idle
28866,idle
28933,idle
28966,idle
29033,idle
29066,idle
29133,idle
29166,idle
29233,idle
29266,idle
29333,idle
29366,idle
29433,idle
29466,idle
29533,idle
29566,idle
29633,idle
29666,idle
29733,idle
29766,idle
29833,idle
29866,idle
29933,idle
29966,idle
30000,idle
30033,idle
30066,idle
30133,idle
30166,idle
30233,idle
30266,idle
30333,idle
30366,idle
30400,idle
30466,idle
30500,idle
30566,idle
30599,idle
30666,idle
30733,idle
30766,idle
30800,idle
30866,idle
30900,idle
30966,idle
31000,idle
31066,idle
31099,idle
31166,idle
31200,idle
31233,idle
31266,idle
31300,idle
31366,idle
31400,idle
31466,idle
31500,idle
31566,idle
31599,idle
31633,idle
31666,idle
31700,idle
31766,idle
31800,idle
31833,idle
31866,idle
31900,idle
31933,idle
31966,idle
32000,idle
32066,idle
32133,idle
32166,idle
32200,idle
32266,idle
